Project_Name,Project_URL,Project_Hash,Test_id,Order-dependent,Verdict_Isolated,Verdict_OriginalOrder,Reason_for_Excluded
argutil,https://github.com/cmccandless/argutil,15b4d309fefe7a2d7648dac3974bd22ba7b1030a,tests/get_parser_test.py::GetParserTest::test_global_env_type_option,True,Passed,Passed,Fail_to_Run
argutil,https://github.com/cmccandless/argutil,15b4d309fefe7a2d7648dac3974bd22ba7b1030a,tests/get_parser_test.py::GetParserTest::test_list_option,True,Passed,Passed,Fail_to_Run
argutil,https://github.com/cmccandless/argutil,15b4d309fefe7a2d7648dac3974bd22ba7b1030a,tests/get_parser_test.py::GetParserTest::test_list_option_with_default,True,Passed,Passed,Fail_to_Run
argutil,https://github.com/cmccandless/argutil,15b4d309fefe7a2d7648dac3974bd22ba7b1030a,tests/get_parser_test.py::GetParserTest::test_parser_definition_type_option,True,Passed,Passed,Fail_to_Run
argutil,https://github.com/cmccandless/argutil,15b4d309fefe7a2d7648dac3974bd22ba7b1030a,tests/get_parser_test.py::GetParserTest::test_positional,True,Passed,Passed,Fail_to_Run
argutil,https://github.com/cmccandless/argutil,15b4d309fefe7a2d7648dac3974bd22ba7b1030a,tests/get_parser_test.py::GetParserTest::test_positional_list,True,Passed,Passed,Fail_to_Run
argutil,https://github.com/cmccandless/argutil,15b4d309fefe7a2d7648dac3974bd22ba7b1030a,tests/get_parser_test.py::GetParserTest::test_positional_required,True,Passed,Passed,Fail_to_Run
argutil,https://github.com/cmccandless/argutil,15b4d309fefe7a2d7648dac3974bd22ba7b1030a,tests/get_parser_test.py::GetParserTest::test_positional_required_with_optional,True,Passed,Passed,Fail_to_Run
argutil,https://github.com/cmccandless/argutil,15b4d309fefe7a2d7648dac3974bd22ba7b1030a,tests/submodules_test.py::SubmoduleTest::test_submodule_default_handler_shows_usage,True,Passed,Passed,Fail_to_Run
arlib,https://github.com/gongliyu/arlib,6918f0146dab459369ec2861fe68d796acff8ea6,tests/test_archive.py::test_arlib_read[/local/hdd/gruberma/arlib/0qATP/non-deterministic/tmp/tmpy0cq65zt/tests/data/dir],True,NotAnalysed,ZeroRuns,Fail_to_Install
astrocyte,https://github.com/dbbs-lab/astrocyte,3fa30fa2897ef1ea4dd94b2c9d6ddd3efb2a2b1a,tests/test_cli.py::TestCLI::test_3_build,True,Failed,Passed,Fail_to_Run
async-kinesis-client,https://github.com/whale2/async-kinesis-client,e7df499141854b8b7638a7ab0adce14a4d28201e,tests/test_dynamodb.py::TestConsumerWithDynamoDB::test_consumer_with_dynamodb,True,Passed,Passed,Fail_to_Run
async-kinesis-client,https://github.com/whale2/async-kinesis-client,e7df499141854b8b7638a7ab0adce14a4d28201e,tests/test_dynamodb.py::TestConsumerWithDynamoDB::test_dropping_seq,True,Failed,Passed,Fail_to_Run
awsume,https://github.com/trek10inc/awsume,e1fb812d14fd4f4508ceaf9c51dcdb8d091284c2,test/unit/awsume/awsumepy/lib/test_safe_print.py::test_safe_print,True,Failed,Passed,Fail_to_Install
awsume,https://github.com/trek10inc/awsume,e1fb812d14fd4f4508ceaf9c51dcdb8d091284c2,test/unit/awsume/awsumepy/lib/test_safe_print.py::test_safe_print_color,True,Failed,Passed,Fail_to_Install
awsume,https://github.com/trek10inc/awsume,e1fb812d14fd4f4508ceaf9c51dcdb8d091284c2,test/unit/awsume/awsumepy/lib/test_safe_print.py::test_safe_print_end,True,Failed,Passed,Fail_to_Install
awsume,https://github.com/trek10inc/awsume,e1fb812d14fd4f4508ceaf9c51dcdb8d091284c2,test/unit/awsume/awsumepy/lib/test_safe_print.py::test_safe_print_ignore_color_on_windows,True,Failed,Passed,Fail_to_Install
axondeepseg,https://github.com/neuropoly/axondeepseg,7a0e6f130f79086de35c2d996612dae132ebfc3e,test/data_management/test_dataset_building.py::TestCore::test_patched_to_dataset_creates_expected_folders_and_files,True,NotAnalysed,Passed,Fail_to_Install
axondeepseg,https://github.com/neuropoly/axondeepseg,7a0e6f130f79086de35c2d996612dae132ebfc3e,test/data_management/test_dataset_building.py::TestCore::test_split_data_throws_error_for_existing_folder,True,NotAnalysed,Passed,Fail_to_Install
axondeepseg,https://github.com/neuropoly/axondeepseg,7a0e6f130f79086de35c2d996612dae132ebfc3e,test/test_ads_utils.py::TestCore::test_download_data_returns_0_for_valid_link,True,NotAnalysed,Passed,Fail_to_Install
baas-sdk-python,https://github.com/nec-baas/baas-sdk-python,83b0916af0e4f3167a232ac7eb06b82331adc172,tests/unit/test_service.py::TestService::test_default_timeout,True,Passed,Passed,Fail_to_Install
baas-sdk-python,https://github.com/nec-baas/baas-sdk-python,83b0916af0e4f3167a232ac7eb06b82331adc172,tests/unit/test_service.py::TestService::test_execute_rest,True,Passed,Passed,Fail_to_Install
bankroll,https://github.com/bankroll-py/bankroll,f1f147143e0fc8380267bee91da7d6fb4f409ada,tests/test_analysis.py::TestAnalysis::test_realizedBasisAddsUp,True,Passed,Passed,Fail_to_Install
beem,https://github.com/holgern/beem,f3c3bd84daccac1ee4ed45c1ada0f88f29ca3f2f,tests/beemstorage/test_masterpassword.py::Testcases::test_masterpassword,True,Passed,Passed,Not_Run
blogit,https://github.com/oz123/blogit,15b94969fa43aaf8dc677a8184b144ae8c0f7700,tests/test_all.py::test_get_last_entries,True,Passed,Passed,Fail_to_Run
blogit,https://github.com/oz123/blogit,15b94969fa43aaf8dc677a8184b144ae8c0f7700,tests/test_all.py::test_render_archive,True,Passed,Passed,Fail_to_Run
blogit,https://github.com/oz123/blogit,15b94969fa43aaf8dc677a8184b144ae8c0f7700,tests/test_all.py::test_render_index,True,Passed,Passed,Fail_to_Run
blogit,https://github.com/oz123/blogit,15b94969fa43aaf8dc677a8184b144ae8c0f7700,tests/test_all.py::test_tag_post_ids,True,Flaky,Passed,Fail_to_Run
blogit,https://github.com/oz123/blogit,15b94969fa43aaf8dc677a8184b144ae8c0f7700,tests/test_all.py::test_tag_render,True,Passed,Passed,Fail_to_Run
blogit,https://github.com/oz123/blogit,15b94969fa43aaf8dc677a8184b144ae8c0f7700,tests/test_all.py::test_tags,True,Passed,Passed,Fail_to_Run
bloop,https://github.com/numberoverzero/bloop,7ee0b0e20935dd0f396e758e7b0c26c76a316338,tests/unit/test_engine.py::test_load_shared_table,True,Passed,Passed,Fail_to_Run
boatd,https://github.com/boatd/boatd,bfd389f980d6c8cfd8e036dc1be1e746e891968b,boatd/tests/test_api.py::TestAPI::test_set_rudder,True,Passed,Passed,Fail_to_Run
boatd,https://github.com/boatd/boatd,bfd389f980d6c8cfd8e036dc1be1e746e891968b,boatd/tests/test_api.py::TestAPI::test_thread,True,Passed,Passed,Fail_to_Run
cdQA,https://github.com/cdqa-suite/cdQA,40387925db8f0da44a5bd2fe549cde675a92d479,tests/test_evaluation.py::test_evaluate_reader,True,Failed,Flaky,Fail_to_Install
cellpy,https://github.com/jepegit/cellpy,6fca7ff1dd85bdf7500f1cd4cbc73e8395150748,tests/test_cell_readers.py::test_load_custom_default,True,Passed,Passed,Fail_to_Run
cellpy,https://github.com/jepegit/cellpy,6fca7ff1dd85bdf7500f1cd4cbc73e8395150748,tests/test_filefinder.py::test_search_for_files_default_dirs,True,Failed,Passed,Fail_to_Run
centrosome,https://github.com/CellProfiler/centrosome,878a4ef7c3d39dcab893ed27838c9338c5721c5b,tests/test_cpmorphology.py::TestConvexHull::test_07_01_new_vs_old,True,Passed,Passed,Fail_to_Install
cfitall,https://github.com/wryfi/cfitall,690a84fe9fd820b8b77bc2bb1fe621231a2ed3f7,cfitall/tests/test_config.py::TestConfigManager::test_space_list,True,Failed,Passed,Fail_to_Install
charpy,https://github.com/sylhare/charpy,82d82f8f3546f2104840a5026ad6c8d5157a91bd,tests/test_utils.py::TestConverter::test_902_get_readme_rst,True,Passed,Passed,Fail_to_Run
chazutsu,https://github.com/chakki-works/chazutsu,734828f2f05799a1d59d9280a032bf5996fe3261,tests/test_dataset.py::TestDataset::test_extract_file_zip,True,Passed,Failed,Not_Run
chazutsu,https://github.com/chakki-works/chazutsu,734828f2f05799a1d59d9280a032bf5996fe3261,tests/test_movie_review.py::TestMovieReview::test_extract_polarity_v1,True,Passed,Flaky,Not_Run
chazutsu,https://github.com/chakki-works/chazutsu,734828f2f05799a1d59d9280a032bf5996fe3261,tests/test_movie_review.py::TestMovieReview::test_extract_rating,True,Passed,Flaky,Not_Run
chazutsu,https://github.com/chakki-works/chazutsu,734828f2f05799a1d59d9280a032bf5996fe3261,tests/test_movie_review.py::TestMovieReview::test_extract_subjectivity,True,Passed,Flaky,Not_Run
chazutsu,https://github.com/chakki-works/chazutsu,734828f2f05799a1d59d9280a032bf5996fe3261,tests/test_movie_review.py::TestMovieReview::test_prepare_polarity,True,Passed,Flaky,Not_Run
chazutsu,https://github.com/chakki-works/chazutsu,734828f2f05799a1d59d9280a032bf5996fe3261,tests/test_resource.py::TestResource::test_read_resource,True,Passed,Flaky,Not_Run
citrine-python,https://github.com/CitrineInformatics/citrine-python,8fec512d0261ab7a5a94f5354022519a1dd81146,tests/resources/test_file_link.py::test_upload,True,Failed,Passed,Fail_to_Install
citrine-python,https://github.com/CitrineInformatics/citrine-python,8fec512d0261ab7a5a94f5354022519a1dd81146,tests/resources/test_file_link.py::test_upload_request,True,Failed,Passed,Fail_to_Install
citrine-python,https://github.com/CitrineInformatics/citrine-python,8fec512d0261ab7a5a94f5354022519a1dd81146,tests/resources/test_file_link.py::test_upload_request_s3_overrides,True,Failed,Passed,Fail_to_Install
cityseer,https://github.com/cityseer/cityseer,2d71d5dc962054f6cd1e87b5a61b43e8f4ddbec0,tests/metrics/test_layers.py::test_compute_accessibilities,True,Passed,Passed,Fail_to_Install
cityseer,https://github.com/cityseer/cityseer,2d71d5dc962054f6cd1e87b5a61b43e8f4ddbec0,tests/metrics/test_layers.py::test_compute_aggregated_B,True,Failed,Passed,Fail_to_Install
cityseer,https://github.com/cityseer/cityseer,2d71d5dc962054f6cd1e87b5a61b43e8f4ddbec0,tests/util/test_mock.py::test_mock_categorical_data,True,Passed,Passed,Fail_to_Install
cli-tools,https://github.com/codemagic-ci-cd/cli-tools,bc545dcce32aeddf3582f88774c753dde1381a3b,tests/cli/test_argument.py::test_typed_cli_argument_initialization_with_no_value,True,Passed,Passed,Fail_to_Install
cli-tools,https://github.com/codemagic-ci-cd/cli-tools,bc545dcce32aeddf3582f88774c753dde1381a3b,tests/tools/test_android_app_bundle.py::test_build_apks_incomplete_signing_info_arg[signing_info_args13],True,Failed,Passed,Fail_to_Install
cli-tools,https://github.com/codemagic-ci-cd/cli-tools,bc545dcce32aeddf3582f88774c753dde1381a3b,tests/tools/test_android_app_bundle.py::test_build_apks_incomplete_signing_info_arg[signing_info_args1],True,Failed,Passed,Fail_to_Install
cli-tools,https://github.com/codemagic-ci-cd/cli-tools,bc545dcce32aeddf3582f88774c753dde1381a3b,tests/tools/test_android_app_bundle.py::test_build_apks_incomplete_signing_info_arg[signing_info_args2],True,Failed,Passed,Fail_to_Install
cli-tools,https://github.com/codemagic-ci-cd/cli-tools,bc545dcce32aeddf3582f88774c753dde1381a3b,tests/tools/test_android_app_bundle.py::test_build_apks_incomplete_signing_info_arg[signing_info_args3],True,Failed,Passed,Fail_to_Install
cli-tools,https://github.com/codemagic-ci-cd/cli-tools,bc545dcce32aeddf3582f88774c753dde1381a3b,tests/tools/test_android_app_bundle.py::test_build_apks_incomplete_signing_info_arg[signing_info_args7],True,Failed,Passed,Fail_to_Install
cli-tools,https://github.com/codemagic-ci-cd/cli-tools,bc545dcce32aeddf3582f88774c753dde1381a3b,tests/tools/test_android_app_bundle.py::test_build_apks_incomplete_signing_info_arg[signing_info_args8],True,Failed,Passed,Fail_to_Install
cli-tools,https://github.com/codemagic-ci-cd/cli-tools,bc545dcce32aeddf3582f88774c753dde1381a3b,tests/tools/test_android_app_bundle.py::test_build_apks_incomplete_signing_info_arg[signing_info_args9],True,Failed,Passed,Fail_to_Install
clinner,https://github.com/PeRDy/clinner,0a9abfb7495f76d4233523ad5fb7ce219741589f,tests/run/test_base.py::TestCaseBaseMain::test_explicit_commands,True,Passed,Passed,Fail_to_Install
codespell,https://github.com/codespell-project/codespell,cc51bbbe505cbc23eae32f52deb2cc7c8b33a0eb,codespell_lib/tests/test_dictionary.py::test_ran_all,True,Failed,Passed,Fail_to_Install
codespell,https://github.com/codespell-project/codespell/,88c768b084353662c255a58d122f46fbbe3d8de4,codespell_lib/tests/test_dictionary.py::test_ran_all,True,Failed,Passed,Fail_to_Install
coinbasepro-python,https://github.com/danpaquin/coinbasepro-python,19cac25c51e592994cfa86ec487eef6a5c76718f,tests/test_public_client.py::TestPublicClient::test_get_time,True,Passed,Passed,Fail_to_Install
container-app-conf,https://github.com/markusressel/container-app-conf,02584f7f2ef2615fa7da8bd551aede88afb29919,tests/print_test.py::PrintTest::test_print_toml,True,Failed,Failed,Fail_to_Install
coworks,https://github.com/gdoumenc/coworks,c574654a1e3d1cd4ad56b6f5912631230c37fdf3,tests/example/test_example.py::TestClass::test_params,True,Passed,Passed,Fail_to_Install
coworks,https://github.com/gdoumenc/coworks,c574654a1e3d1cd4ad56b6f5912631230c37fdf3,tests/example/test_example.py::TestClass::test_simple_example,True,Passed,Passed,Fail_to_Install
coworks,https://github.com/gdoumenc/coworks,c574654a1e3d1cd4ad56b6f5912631230c37fdf3,tests/src/coworks/biz/test_biz_ms.py::TestClass::test_biz_data,True,Failed,Passed,Fail_to_Install
coworks,https://github.com/gdoumenc/coworks,c574654a1e3d1cd4ad56b6f5912631230c37fdf3,tests/src/coworks/biz/test_biz_ms.py::TestClass::test_biz_factory,True,Failed,Passed,Fail_to_Install
coworks,https://github.com/gdoumenc/coworks,c574654a1e3d1cd4ad56b6f5912631230c37fdf3,tests/src/coworks/biz/test_biz_ms.py::TestClass::test_biz_factory_undefined,True,Failed,Passed,Fail_to_Install
coworks,https://github.com/gdoumenc/coworks,c574654a1e3d1cd4ad56b6f5912631230c37fdf3,tests/src/coworks/test_content_type.py::TestClass::test_sfn_arg_params,True,Failed,Passed,Fail_to_Install
coworks,https://github.com/gdoumenc/coworks,c574654a1e3d1cd4ad56b6f5912631230c37fdf3,tests/src/coworks/test_content_type.py::TestClass::test_sfn_simple_arg_params,True,Failed,Passed,Fail_to_Install
coworks,https://github.com/gdoumenc/coworks,c574654a1e3d1cd4ad56b6f5912631230c37fdf3,tests/src/coworks/test_ms.py::test_after_before_request,True,Failed,Passed,Fail_to_Install
coworks,https://github.com/gdoumenc/coworks,c574654a1e3d1cd4ad56b6f5912631230c37fdf3,tests/src/cws/test_sfn.py::TestClass::test_arg_params,True,Failed,Passed,Fail_to_Install
coworks,https://github.com/gdoumenc/coworks,c574654a1e3d1cd4ad56b6f5912631230c37fdf3,tests/src/cws/test_sfn.py::TestClass::test_kwargs_params,True,Failed,Passed,Fail_to_Install
coworks,https://github.com/gdoumenc/coworks,c574654a1e3d1cd4ad56b6f5912631230c37fdf3,tests/src/cws/test_sfn.py::TestClass::test_no_params,True,Failed,Passed,Fail_to_Install
crossplane,https://github.com/caas-one/crossplane,d5b39fcae31cd0c26af5d425fa7cb591d1ee91ee,tests/ext/test_lua.py::test_build_lua_blocks_larger,True,Passed,Passed,Fail_to_Run
crossplane,https://github.com/caas-one/crossplane,d5b39fcae31cd0c26af5d425fa7cb591d1ee91ee,tests/test_build.py::test_build_files_with_unicode,True,Passed,Passed,Fail_to_Run
crossplane,https://github.com/caas-one/crossplane,d5b39fcae31cd0c26af5d425fa7cb591d1ee91ee,tests/test_build.py::test_compare_parsed_and_built_empty_map_values,True,Passed,Passed,Fail_to_Run
crossplane,https://github.com/caas-one/crossplane,d5b39fcae31cd0c26af5d425fa7cb591d1ee91ee,tests/test_build.py::test_compare_parsed_and_built_messy,True,Passed,Passed,Fail_to_Run
cycle_calendar_generator,https://github.com/ROldford/cycle_calendar_generator,729194154cc540a1d21fa77a77dba3ff820d56be,tests/test_cycle_calendar_generator.py::Test_parse_user_schedule::test_parses_correct_schedule,True,Passed,Passed,Fail_to_Run
cytominer-database,https://github.com/cytomining/cytominer-database,3926b55627e76a319460d6ac3ff4bdf65e1f5f98,tests/commands/test_command_ingest.py::test_run_defaults,True,Passed,Passed,Fail_to_Run
dagger,https://github.com/east301/dagger,7435238cd3023103128c74a2e2efdfb7a2b6f95b,test/test_iterator.py::test_iter,True,Passed,Passed,Fail_to_Install
danlp,https://github.com/alexandrainst/danlp,0c7169e4c8b0595205fbb7bdf64ce4f2ca79edcc,tests/test_datasets.py::TestNerDatasets::test_ddt_dataset_with_spacy,True,Passed,Passed,Not_Run
danlp,https://github.com/alexandrainst/danlp,0c7169e4c8b0595205fbb7bdf64ce4f2ca79edcc,tests/test_datasets.py::TestSentimentDatasets::test_europarlsentiment1,True,Passed,Passed,Not_Run
danlp,https://github.com/alexandrainst/danlp,0c7169e4c8b0595205fbb7bdf64ce4f2ca79edcc,tests/test_datasets.py::TestSentimentDatasets::test_lccsentiment,True,Passed,Passed,Not_Run
danlp,https://github.com/alexandrainst/danlp,0c7169e4c8b0595205fbb7bdf64ce4f2ca79edcc,tests/test_embeddings.py::TestEmbeddings::test_embeddings_with_gensim,True,Passed,Flaky,Not_Run
danlp,https://github.com/alexandrainst/danlp,0c7169e4c8b0595205fbb7bdf64ce4f2ca79edcc,tests/test_embeddings.py::TestEmbeddings::test_embeddings_with_spacy,True,Passed,Flaky,Not_Run
danlp,https://github.com/alexandrainst/danlp,0c7169e4c8b0595205fbb7bdf64ce4f2ca79edcc,tests/test_embeddings.py::TestEmbeddings::test_fasttext_embeddings,True,Passed,Flaky,Not_Run
danlp,https://github.com/alexandrainst/danlp,0c7169e4c8b0595205fbb7bdf64ce4f2ca79edcc,tests/test_flair_models.py::TestNerTaggers::test_flair_tagger,True,Passed,Flaky,Not_Run
danlp,https://github.com/alexandrainst/danlp,0c7169e4c8b0595205fbb7bdf64ce4f2ca79edcc,tests/test_spacy_model.py::TestSpacyModel::test_predictions,True,Passed,Flaky,Not_Run
dar,https://github.com/alanbato/dar,15da1a444bb800b3d1e4571e2fd1609190b7dffb,tests/test_dar.py::test_call_alias,True,Failed,Passed,Fail_to_Install
dedoop,https://github.com/edsu/dedoop,37b29dade43afb1a52e3424b6a0a98a7018c8283,test_dedoop.py::test_csv,True,Failed,Passed,Fail_to_Run
dhis2.py,https://github.com/davidhuser/dhis2.py,1534d5e44e2ee0c2e835ca4d43c3a32e50d43b2e,tests/test_sqlview.py::test_get_sqlview_variable_query_execute_throws,True,Passed,Passed,Fail_to_Install
dicom-standard,https://github.com/innolitics/dicom-standard,4d40ca75e3af51dd8fc2b027a7f79b6a2f4193cb,tests/standard_workarounds_test.py::test_nonstandard_sections_invalid_url,True,Passed,Passed,Not_Run
dicom-standard,https://github.com/innolitics/dicom-standard,4d40ca75e3af51dd8fc2b027a7f79b6a2f4193cb,tests/standard_workarounds_test.py::test_sect_tid_1004_invalid_url,True,Passed,Passed,Not_Run
django-fiction-outlines,https://github.com/maceoutliner/django-fiction-outlines,a802f0884fd9ab6dcc6660ee684ee80fd53ec0ba,tests/test_export_utils.py::OPMLExportTestCase::test_valid_user,True,Passed,Passed,Fail_to_Install
django-fiction-outlines,https://github.com/maceoutliner/django-fiction-outlines,a802f0884fd9ab6dcc6660ee684ee80fd53ec0ba,tests/test_export_utils.py::TestBadFormat::test_not_implemented,True,Passed,Passed,Fail_to_Install
django-health-check,https://github.com/KristianOellegaard/django-health-check,73e89fc3325a242eea6765e83b6bf568f72b8573,tests/test_autodiscover.py::TestAutoDiscover::test_autodiscover,True,Passed,Passed,Fail_to_Install
django-health-check,https://github.com/KristianOellegaard/django-health-check,73e89fc3325a242eea6765e83b6bf568f72b8573,tests/test_autodiscover.py::TestAutoDiscover::test_discover_celery_queues,True,Passed,Passed,Fail_to_Install
django-health-check,https://github.com/KristianOellegaard/django-health-check,73e89fc3325a242eea6765e83b6bf568f72b8573,tests/test_views.py::TestMainView::test_success,True,NotAnalysed,Passed,Fail_to_Install
