Project_Name,Project_URL,Project_Hash,Test_id,OD_Type,Polluter_or_Setter,Cleaner,Diff,Path
authnzerver,https://github.com/waqasbhatti/authnzerver,bc735a1c9e1c084c40854a539a000d69a50ed486,authnzerver/tests/test_auth_creation.py::test_create_user,victim,authnzerver/tests/test_auth_loginlogout.py::test_login_logout,authnzerver/tests/test_auth_deletesessions.py::test_sessions_delete_userid,"24a25,51
>     user_payload = {'full_name': 'Test User', 'email': 'testuser-sessiondelete@test.org', 'password': 'aROwQin9L8nNtPTEMLXd', 'pii_salt': 'super-secret-salt', 'reqid': 1}
>     user_created = actions.create_new_user(user_payload, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     emailverify = actions.set_user_emailaddr_verified({'email': user_payload['email'], 'user_id': user_created['user_id'], 'pii_salt': 'super-secret-salt', 'reqid': 1}, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     assert (emailverify['success'] is True)
>     assert (emailverify['user_role'] == 'authenticated')
>     session_payload = {'user_id': emailverify['user_id'], 'user_agent': 'Mozzarella Killerwhale', 'expires': (datetime.utcnow() + timedelta(hours=1)), 'ip_address': '1.1.1.1', 'extra_info_json': {'pref_datasets_always_private': True}, 'pii_salt': 'super-secret-salt', 'reqid': 1}
>     session_token1 = actions.auth_session_new(session_payload, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     session_payload = {'user_id': emailverify['user_id'], 'user_agent': 'Searchzilla Oxide', 'expires': (datetime.utcnow() + timedelta(hours=1)), 'ip_address': '1.1.1.2', 'extra_info_json': {'pref_datasets_always_private': True}, 'pii_salt': 'super-secret-salt', 'reqid': 1}
>     session_token2 = actions.auth_session_new(session_payload, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     session_payload = {'user_id': emailverify['user_id'], 'user_agent': 'Pear Adventure', 'expires': (datetime.utcnow() + timedelta(hours=1)), 'ip_address': '1.1.1.3', 'extra_info_json': {'pref_datasets_always_private': True}, 'pii_salt': 'super-secret-salt', 'reqid': 1}
>     session_token3 = actions.auth_session_new(session_payload, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     sessions_killed = actions.auth_delete_sessions_userid({'user_id': emailverify['user_id'], 'session_token': session_token3['session_token'], 'keep_current_session': True, 'pii_salt': 'super-secret-salt', 'reqid': 1}, raiseonfail=True, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     assert (sessions_killed['success'] is True)
>     session_check_1 = actions.auth_session_exists({'session_token': session_token1['session_token'], 'pii_salt': 'super-secret-salt', 'reqid': 1}, raiseonfail=True, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     assert (session_check_1['success'] is False)
>     session_check_2 = actions.auth_session_exists({'session_token': session_token2['session_token'], 'pii_salt': 'super-secret-salt', 'reqid': 1}, raiseonfail=True, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     assert (session_check_2['success'] is False)
>     session_check_3 = actions.auth_session_exists({'session_token': session_token3['session_token'], 'pii_salt': 'super-secret-salt', 'reqid': 1}, raiseonfail=True, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     assert (session_check_3['success'] is True)
>     currproc = mp.current_process()
>     if getattr(currproc, 'authdb_engine', None):
>         currproc.authdb_engine.dispose()
>         del currproc.authdb_engine
>     try:
>         os.remove('test-sessiondelete.authdb.sqlite')
>     except Exception:
>         pass
",authnzerver/ipflakies_result/8fd17596/patch/test_auth_creation_patch_1b5340b3.patch
authnzerver,https://github.com/waqasbhatti/authnzerver,bc735a1c9e1c084c40854a539a000d69a50ed486,authnzerver/tests/test_auth_creation.py::test_create_user,victim,authnzerver/tests/test_auth_loginlogout.py::test_login_logout,authnzerver/tests/test_auth_lockuser.py::test_user_lock,"24a25,53
>     user_payload = {'full_name': 'Test User', 'email': 'testuser-userlock@test.org', 'password': 'aROwQin9L8nNtPTEMLXd', 'pii_salt': 'super-secret-salt', 'reqid': 1}
>     user_created = actions.create_new_user(user_payload, override_authdb_path='sqlite:///test-userlock.authdb.sqlite')
>     emailverify = actions.set_user_emailaddr_verified({'email': user_payload['email'], 'user_id': user_created['user_id'], 'pii_salt': 'super-secret-salt', 'reqid': 1}, override_authdb_path='sqlite:///test-userlock.authdb.sqlite')
>     assert (emailverify['success'] is True)
>     assert (emailverify['user_role'] == 'authenticated')
>     session_payload = {'user_id': emailverify['user_id'], 'user_agent': 'Mozzarella Killerwhale', 'expires': (datetime.utcnow() + timedelta(hours=1)), 'ip_address': '1.1.1.1', 'extra_info_json': {'pref_datasets_always_private': True}, 'pii_salt': 'super-secret-salt', 'reqid': 1}
>     session_token2 = actions.auth_session_new(session_payload, override_authdb_path='sqlite:///test-userlock.authdb.sqlite')
>     assert (session_token2['success'] is True)
>     assert (session_token2['session_token'] is not None)
>     user_locked = actions.internal_toggle_user_lock({'target_userid': emailverify['user_id'], 'action': 'lock', 'pii_salt': 'super-secret-salt', 'reqid': 1}, override_authdb_path='sqlite:///test-userlock-authdb.sqlite', raiseonfail=True)
>     session_token3 = actions.auth_session_new(session_payload, override_authdb_path='sqlite:///test-userlock.authdb.sqlite')
>     assert (session_token3['success'] is True)
>     assert (session_token3['session_token'] is not None)
>     login = actions.auth_user_login({'session_token': session_token3['session_token'], 'email': user_payload['email'], 'password': user_payload['password'], 'pii_salt': 'super-secret-salt', 'reqid': 1}, override_authdb_path='sqlite:///test-userlock.authdb.sqlite')
>     assert (login['success'] is False)
>     user_unlocked = actions.internal_toggle_user_lock({'target_userid': emailverify['user_id'], 'action': 'unlock', 'pii_salt': 'super-secret-salt', 'reqid': 1}, override_authdb_path='sqlite:///test-userlock-authdb.sqlite', raiseonfail=True)
>     session_token3 = actions.auth_session_new(session_payload, override_authdb_path='sqlite:///test-userlock.authdb.sqlite')
>     assert (session_token3['success'] is True)
>     assert (session_token3['session_token'] is not None)
>     login = actions.auth_user_login({'session_token': session_token3['session_token'], 'email': user_payload['email'], 'password': user_payload['password'], 'pii_salt': 'super-secret-salt', 'reqid': 1}, override_authdb_path='sqlite:///test-userlock.authdb.sqlite')
>     assert (login['success'] is True)
>     currproc = mp.current_process()
>     if getattr(currproc, 'authdb_engine', None):
>         currproc.authdb_engine.dispose()
>         del currproc.authdb_engine
>     try:
>         os.remove('test-userlock.authdb.sqlite')
>     except Exception:
>         pass
",authnzerver/ipflakies_result/8fd17596/patch/test_auth_creation_patch_22479437.patch
authnzerver,https://github.com/waqasbhatti/authnzerver,bc735a1c9e1c084c40854a539a000d69a50ed486,authnzerver/tests/test_auth_creation.py::test_create_user,victim,authnzerver/tests/test_auth_loginlogout.py::test_login_logout,authnzerver/tests/test_auth_passcheck.py::test_passcheck,"24a25,33
>     user_payload = {'full_name': 'Test User', 'email': 'testuser-passcheck@test.org', 'password': 'aROwQin9L8nNtPTEMLXd', 'pii_salt': 'super-secret-salt', 'reqid': 1}
>     currproc = mp.current_process()
>     if getattr(currproc, 'authdb_engine', None):
>         currproc.authdb_engine.dispose()
>         del currproc.authdb_engine
>     try:
>         os.remove('test-passcheck.authdb.sqlite')
>     except Exception:
>         pass
",authnzerver/ipflakies_result/8fd17596/patch/test_auth_creation_patch_02380cb7.patch
authnzerver,https://github.com/waqasbhatti/authnzerver,bc735a1c9e1c084c40854a539a000d69a50ed486,authnzerver/tests/test_auth_creation.py::test_create_user,victim,authnzerver/tests/test_auth_loginlogout.py::test_login_logout,authnzerver/tests/test_auth_passcheck.py::test_passcheck_nosession,"24a25,40
>     try:
>         os.remove('test-passcheck.authdb.sqlite-wal')
>     except Exception:
>         pass
>     user_payload = {'full_name': 'Test User', 'email': 'testuser-passcheck@test.org', 'password': 'aROwQin9L8nNtPTEMLXd', 'pii_salt': 'super-secret-salt', 'reqid': 1}
>     pass_check = actions.auth_password_check_nosession({'email': user_payload['email'], 'password': 'incorrectponylithiumfastener', 'pii_salt': 'super-secret-salt', 'reqid': 1}, override_authdb_path='sqlite:///test-passcheck.authdb.sqlite', raiseonfail=True)
>     assert (pass_check['success'] is False)
>     assert (pass_check['user_id'] is None)
>     currproc = mp.current_process()
>     if getattr(currproc, 'authdb_engine', None):
>         currproc.authdb_engine.dispose()
>         del currproc.authdb_engine
>     try:
>         os.remove('test-passcheck.authdb.sqlite')
>     except Exception:
>         pass
",authnzerver/ipflakies_result/8fd17596/patch/test_auth_creation_patch_26b6f5b4.patch
authnzerver,https://github.com/waqasbhatti/authnzerver,bc735a1c9e1c084c40854a539a000d69a50ed486,authnzerver/tests/test_auth_creation.py::test_create_user,victim,authnzerver/tests/test_auth_loginlogout.py::test_login_logout,authnzerver/tests/test_auth_permissions.py::test_role_limits,"24a25,33
>     currproc = mp.current_process()
>     if getattr(currproc, 'authdb_meta', None):
>         del currproc.authdb_meta
>     if getattr(currproc, 'connection', None):
>         currproc.authdb_conn.close()
>         del currproc.authdb_conn
>     if getattr(currproc, 'authdb_engine', None):
>         currproc.authdb_engine.dispose()
>         del currproc.authdb_engine
",authnzerver/ipflakies_result/8fd17596/patch/test_auth_creation_patch_c6df2571.patch
authnzerver,https://github.com/waqasbhatti/authnzerver,bc735a1c9e1c084c40854a539a000d69a50ed486,authnzerver/tests/test_auth_creation.py::test_create_user,victim,authnzerver/tests/test_auth_loginlogout.py::test_login_logout,authnzerver/tests/test_internal_session_edit.py::test_internal_session_edit,"24a25,33
>     currproc = mp.current_process()
>     if getattr(currproc, 'authdb_meta', None):
>         del currproc.authdb_meta
>     if getattr(currproc, 'connection', None):
>         currproc.authdb_conn.close()
>         del currproc.authdb_conn
>     if getattr(currproc, 'authdb_engine', None):
>         currproc.authdb_engine.dispose()
>         del currproc.authdb_engine
",authnzerver/ipflakies_result/8fd17596/patch/test_auth_creation_patch_7b06a266.patch
authnzerver,https://github.com/waqasbhatti/authnzerver,bc735a1c9e1c084c40854a539a000d69a50ed486,authnzerver/tests/test_auth_creation.py::test_create_user,victim,authnzerver/tests/test_auth_loginlogout.py::test_login_logout,authnzerver/tests/test_internal_user_edit.py::test_internal_user_edit,"24a25,28
>     currproc = mp.current_process()
>     if getattr(currproc, 'authdb_engine', None):
>         currproc.authdb_engine.dispose()
>         del currproc.authdb_engine
",authnzerver/ipflakies_result/8fd17596/patch/test_auth_creation_patch_7494ad32.patch
authnzerver,https://github.com/waqasbhatti/authnzerver,bc735a1c9e1c084c40854a539a000d69a50ed486,authnzerver/tests/test_auth_permissions.py::test_role_permissions,victim,authnzerver/tests/test_auth_creation.py::test_create_user,authnzerver/tests/test_auth_deletesessions.py::test_sessions_delete_userid,"23a24,50
>     user_payload = {'full_name': 'Test User', 'email': 'testuser-sessiondelete@test.org', 'password': 'aROwQin9L8nNtPTEMLXd', 'pii_salt': 'super-secret-salt', 'reqid': 1}
>     user_created = actions.create_new_user(user_payload, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     emailverify = actions.set_user_emailaddr_verified({'email': user_payload['email'], 'user_id': user_created['user_id'], 'pii_salt': 'super-secret-salt', 'reqid': 1}, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     assert (emailverify['success'] is True)
>     assert (emailverify['user_role'] == 'authenticated')
>     session_payload = {'user_id': emailverify['user_id'], 'user_agent': 'Mozzarella Killerwhale', 'expires': (datetime.utcnow() + timedelta(hours=1)), 'ip_address': '1.1.1.1', 'extra_info_json': {'pref_datasets_always_private': True}, 'pii_salt': 'super-secret-salt', 'reqid': 1}
>     session_token1 = actions.auth_session_new(session_payload, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     session_payload = {'user_id': emailverify['user_id'], 'user_agent': 'Searchzilla Oxide', 'expires': (datetime.utcnow() + timedelta(hours=1)), 'ip_address': '1.1.1.2', 'extra_info_json': {'pref_datasets_always_private': True}, 'pii_salt': 'super-secret-salt', 'reqid': 1}
>     session_token2 = actions.auth_session_new(session_payload, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     session_payload = {'user_id': emailverify['user_id'], 'user_agent': 'Pear Adventure', 'expires': (datetime.utcnow() + timedelta(hours=1)), 'ip_address': '1.1.1.3', 'extra_info_json': {'pref_datasets_always_private': True}, 'pii_salt': 'super-secret-salt', 'reqid': 1}
>     session_token3 = actions.auth_session_new(session_payload, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     sessions_killed = actions.auth_delete_sessions_userid({'user_id': emailverify['user_id'], 'session_token': session_token3['session_token'], 'keep_current_session': True, 'pii_salt': 'super-secret-salt', 'reqid': 1}, raiseonfail=True, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     assert (sessions_killed['success'] is True)
>     session_check_1 = actions.auth_session_exists({'session_token': session_token1['session_token'], 'pii_salt': 'super-secret-salt', 'reqid': 1}, raiseonfail=True, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     assert (session_check_1['success'] is False)
>     session_check_2 = actions.auth_session_exists({'session_token': session_token2['session_token'], 'pii_salt': 'super-secret-salt', 'reqid': 1}, raiseonfail=True, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     assert (session_check_2['success'] is False)
>     session_check_3 = actions.auth_session_exists({'session_token': session_token3['session_token'], 'pii_salt': 'super-secret-salt', 'reqid': 1}, raiseonfail=True, override_authdb_path='sqlite:///test-sessiondelete.authdb.sqlite')
>     assert (session_check_3['success'] is True)
>     currproc = mp.current_process()
>     if getattr(currproc, 'authdb_engine', None):
>         currproc.authdb_engine.dispose()
>         del currproc.authdb_engine
>     try:
>         os.remove('test-sessiondelete.authdb.sqlite')
>     except Exception:
>         pass
",authnzerver/ipflakies_result/63a3dffe/patch/test_auth_permissions_patch_1b5340b3.patch
authnzerver,https://github.com/waqasbhatti/authnzerver,bc735a1c9e1c084c40854a539a000d69a50ed486,authnzerver/tests/test_auth_permissions.py::test_role_permissions,victim,authnzerver/tests/test_auth_creation.py::test_create_user,authnzerver/tests/test_auth_lockuser.py::test_user_lock,"23a24,52
>     user_payload = {'full_name': 'Test User', 'email': 'testuser-userlock@test.org', 'password': 'aROwQin9L8nNtPTEMLXd', 'pii_salt': 'super-secret-salt', 'reqid': 1}
>     user_created = actions.create_new_user(user_payload, override_authdb_path='sqlite:///test-userlock.authdb.sqlite')
>     emailverify = actions.set_user_emailaddr_verified({'email': user_payload['email'], 'user_id': user_created['user_id'], 'pii_salt': 'super-secret-salt', 'reqid': 1}, override_authdb_path='sqlite:///test-userlock.authdb.sqlite')
>     assert (emailverify['success'] is True)
>     assert (emailverify['user_role'] == 'authenticated')
>     session_payload = {'user_id': emailverify['user_id'], 'user_agent': 'Mozzarella Killerwhale', 'expires': (datetime.utcnow() + timedelta(hours=1)), 'ip_address': '1.1.1.1', 'extra_info_json': {'pref_datasets_always_private': True}, 'pii_salt': 'super-secret-salt', 'reqid': 1}
>     session_token2 = actions.auth_session_new(session_payload, override_authdb_path='sqlite:///test-userlock.authdb.sqlite')
>     assert (session_token2['success'] is True)
>     assert (session_token2['session_token'] is not None)
>     user_locked = actions.internal_toggle_user_lock({'target_userid': emailverify['user_id'], 'action': 'lock', 'pii_salt': 'super-secret-salt', 'reqid': 1}, override_authdb_path='sqlite:///test-userlock-authdb.sqlite', raiseonfail=True)
>     session_token3 = actions.auth_session_new(session_payload, override_authdb_path='sqlite:///test-userlock.authdb.sqlite')
>     assert (session_token3['success'] is True)
>     assert (session_token3['session_token'] is not None)
>     login = actions.auth_user_login({'session_token': session_token3['session_token'], 'email': user_payload['email'], 'password': user_payload['password'], 'pii_salt': 'super-secret-salt', 'reqid': 1}, override_authdb_path='sqlite:///test-userlock.authdb.sqlite')
>     assert (login['success'] is False)
>     user_unlocked = actions.internal_toggle_user_lock({'target_userid': emailverify['user_id'], 'action': 'unlock', 'pii_salt': 'super-secret-salt', 'reqid': 1}, override_authdb_path='sqlite:///test-userlock-authdb.sqlite', raiseonfail=True)
>     session_token3 = actions.auth_session_new(session_payload, override_authdb_path='sqlite:///test-userlock.authdb.sqlite')
>     assert (session_token3['success'] is True)
>     assert (session_token3['session_token'] is not None)
>     login = actions.auth_user_login({'session_token': session_token3['session_token'], 'email': user_payload['email'], 'password': user_payload['password'], 'pii_salt': 'super-secret-salt', 'reqid': 1}, override_authdb_path='sqlite:///test-userlock.authdb.sqlite')
>     assert (login['success'] is True)
>     currproc = mp.current_process()
>     if getattr(currproc, 'authdb_engine', None):
>         currproc.authdb_engine.dispose()
>         del currproc.authdb_engine
>     try:
>         os.remove('test-userlock.authdb.sqlite')
>     except Exception:
>         pass
",authnzerver/ipflakies_result/63a3dffe/patch/test_auth_permissions_patch_22479437.patch
authnzerver,https://github.com/waqasbhatti/authnzerver,bc735a1c9e1c084c40854a539a000d69a50ed486,authnzerver/tests/test_auth_permissions.py::test_role_permissions,victim,authnzerver/tests/test_auth_creation.py::test_create_user,authnzerver/tests/test_auth_passcheck.py::test_passcheck,"23a24,32
>     user_payload = {'full_name': 'Test User', 'email': 'testuser-passcheck@test.org', 'password': 'aROwQin9L8nNtPTEMLXd', 'pii_salt': 'super-secret-salt', 'reqid': 1}
>     currproc = mp.current_process()
>     if getattr(currproc, 'authdb_engine', None):
>         currproc.authdb_engine.dispose()
>         del currproc.authdb_engine
>     try:
>         os.remove('test-passcheck.authdb.sqlite')
>     except Exception:
>         pass
",authnzerver/ipflakies_result/63a3dffe/patch/test_auth_permissions_patch_02380cb7.patch
